customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned,churn_probability,churn_probability_percentage,predicted_churn,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_total_score,rfm_segment,churn_risk,customer_value,expected_revenue_at_risk,expected_profit_at_risk,retention_score,retention_priority,retention_action,retention_rank
C00279,medium,ads,Delhi,18,female,5,8,204295,191592.17,156126.81,35465.359999999986,18.51,38318.43,2025-10-28,2025-11-26,35,29,38,22,9,4,3,3,4,1,62.93,0.2368,0.1053,0.0789,3,6888.53,0,0.13128968253968257,13.128968253968257,0,2,2,3,223,7,Hibernating,Low Risk,35465.359999999986,26821.82569444445,4656.235855555555,0.38089115472030954,Low,Low-touch retention monitoring,220
C00826,medium,organic,Delhi,28,male,14,28,485205,430864.04,346002.36000000004,84861.67999999998,19.7,30776.0,2024-08-18,2025-10-27,65,435,253,131,70,27,25,3,4,1,11.75,0.2767,0.1067,0.0988,4,35293.59,0,0.09717839105339104,9.717839105339104,0,1,3,4,134,8,At Risk High Value,Low Risk,84861.67999999998,47151.4412310606,8246.721524487732,0.3808673031697906,Low,Low-touch retention monitoring,221
C01092,medium,ads,Bangalore,25,male,14,28,258898,237095.16,173003.34,64091.82,27.03,16935.37,2024-05-18,2025-09-17,105,487,266,136,68,40,22,3,4,1,10.49,0.2556,0.1504,0.0827,3,20145.48,0,0.10725080801551394,10.725080801551394,0,1,3,3,133,7,Needs Attention,Low Risk,64091.82,27767.019693600527,6873.899482184876,0.38039852071609903,Low,Low-touch retention monitoring,222
C00484,medium,organic,Delhi,35,male,17,34,329390,309530.48,230298.02,79232.45999999999,25.6,18207.68,2024-07-20,2025-12-03,28,501,257,144,52,35,26,3,4,1,12.39,0.2023,0.1362,0.1012,5,125446.46,0,0.09875465057817998,9.875465057817998,0,2,3,3,233,8,Needs Attention,Low Risk,79232.45999999999,32528.7943539467,7824.573901749621,0.379933721445368,Low,Low-touch retention monitoring,223
C01069,medium,ads,Bhubaneswar,37,male,16,36,536921,478272.89,381552.48,96720.41,20.22,29892.06,2025-03-20,2025-11-07,54,232,141,65,36,27,13,3,4,1,25.17,0.2553,0.1915,0.0922,2,9171.0,0,0.09119174575424578,9.119174575424578,0,2,3,4,234,9,At Risk High Value,Low Risk,96720.41,48962.7633221154,8820.103037966412,0.379679396281893,Low,Low-touch retention monitoring,224
C01033,medium,referral,Pune,47,female,22,43,560830,516384.97,394775.84,121609.13,23.55,23472.04,2024-04-29,2025-10-22,70,541,278,144,73,39,22,3,4,1,14.84,0.2626,0.1403,0.0791,4,123419.37,0,0.08296999007936508,8.296999007936508,0,1,4,4,144,9,At Risk High Value,Low Risk,121609.13,46532.05953621032,10089.908309660219,0.37955693752540076,Low,Low-touch retention monitoring,225
C00407,medium,ads,Bangalore,40,male,20,36,329394,312477.69,232901.97000000003,79575.71999999997,25.47,15623.88,2024-06-28,2025-10-25,67,484,256,125,64,48,19,3,4,1,15.08,0.25,0.1875,0.0742,4,121678.13,0,0.09781307907778497,9.781307907778498,0,1,4,3,143,8,Needs Attention,Low Risk,79575.71999999997,32219.0413697479,7783.546193031672,0.3791807527315985,Low,Low-touch retention monitoring,226
C00771,medium,ads,Ahmedabad,24,male,9,21,163217,145920.33,120698.93,25221.399999999983,17.28,16213.37,2025-04-17,2025-12-31,0,258,137,66,26,27,18,3,4,1,12.73,0.1898,0.1971,0.1314,2,4839.31,0,0.1420898268398268,14.20898268398268,0,5,2,2,522,9,Recent Customers,Low Risk,25221.399999999983,23191.47526731601,3583.7043586580053,0.3780086581662998,Low,Low-touch retention monitoring,227
C01081,medium,ads,Bhubaneswar,32,female,24,50,440319,414929.95,305322.91,109607.03999999998,26.42,17288.75,2024-08-30,2025-12-14,17,471,262,132,71,38,21,3,4,1,18.6,0.271,0.145,0.0802,1,2919.35,0,0.08494390331890335,8.494390331890335,0,3,4,4,344,11,High Value,Low Risk,109607.03999999998,37402.4145654762,9310.44980883117,0.37786575655819366,Low,Low-touch retention monitoring,228
C00806,medium,ads,Bangalore,18,female,10,19,143183,136973.88999999998,102823.57,34150.31999999999,24.93,13697.39,2025-05-13,2025-10-01,91,141,164,90,32,16,26,3,4,1,25.89,0.1951,0.0976,0.1585,5,58827.45,0,0.12872680056871239,12.87268005687124,0,1,2,2,122,5,Hibernating,Low Risk,34150.31999999999,18431.489485829945,4396.061431997709,0.37729718042716803,Low,Low-touch retention monitoring,229
C01035,medium,ads,Chennai,18,female,18,37,461960,425050.53,352722.36,72328.17,17.02,23613.92,2024-11-03,2025-12-18,13,410,192,82,66,30,14,3,4,1,16.02,0.3438,0.1563,0.0729,3,83266.56,0,0.09913257575757575,9.913257575757575,0,3,3,4,334,10,High Value,Low Risk,72328.17,45795.28469696969,7170.077791931818,0.3770363099709736,Low,Low-touch retention monitoring,230
C00390,medium,ads,Jaipur,27,female,2,3,51795,48429.70999999999,32403.9,16025.809999999994,33.09,24214.85,2025-11-23,2025-12-03,28,10,18,9,5,3,1,3,4,1,73.0,0.2778,0.1667,0.0556,5,155380.52999999997,0,0.1581649531024531,15.81649531024531,0,2,1,1,211,4,Hibernating,Low Risk,16025.809999999994,8192.153745941558,2534.721487078823,0.3752703378935291,Low,Low-touch retention monitoring,231
C00268,medium,ads,Chennai,41,female,5,8,17090,14642.37,12327.47,2314.9,15.81,2928.47,2025-08-26,2025-11-09,52,75,85,45,14,7,19,3,4,1,24.33,0.1647,0.0824,0.2235,2,28702.8,0,0.24577838787029951,24.57783878702995,0,2,2,1,221,5,Hibernating,Low Risk,2314.9,4200.352648703419,568.9523900809563,0.37444563940970493,Monitor,Monitor engagement and purchase activity,232
C00132,medium,organic,Delhi,24,male,3,5,38218,27753.26,29876.93,-2123.670000000001,-7.65,9251.09,2025-10-04,2025-11-07,54,34,36,17,13,2,4,3,4,1,32.21,0.3611,0.0556,0.1111,2,16113.06,0,0.12086309523809526,12.086309523809526,0,2,1,1,211,4,Hibernating,Low Risk,38218.0,4619.145773809524,4619.145773809524,0.37434919304952424,Low,Low-touch retention monitoring,233
C01173,high,ads,Delhi,18,male,3,6,108943,100661.9,70867.64,29794.26,29.6,33553.97,2025-11-03,2025-12-11,20,38,63,37,13,4,9,3,4,1,28.82,0.2063,0.0635,0.1429,10,230609.92,0,0.130751443001443,13.0751443001443,0,3,1,2,312,6,Needs Attention,Low Risk,29794.26,14244.454454906205,3895.6424881601733,0.3741902269104805,Low,Low-touch retention monitoring,234
C00292,medium,ads,Bhubaneswar,18,male,21,48,445279,413331.77,304065.65,109266.12,26.44,19682.47,2024-05-16,2025-12-10,21,573,285,148,62,39,36,3,4,1,13.38,0.2175,0.1368,0.1263,4,145215.25999999998,0,0.08095337301587303,8.095337301587303,0,3,4,4,344,11,High Value,Low Risk,109266.12,36046.83698313493,8845.460970357144,0.37363905194413877,Low,Low-touch retention monitoring,235
C00149,medium,ads,Hyderabad,28,male,21,45,444262,406206.93,313394.11,92812.81999999998,22.85,19343.19,2024-08-20,2025-10-25,67,431,232,117,58,40,17,3,4,1,17.78,0.25,0.1724,0.0733,3,118413.75,0,0.08654014041514042,8.654014041514042,0,1,4,4,144,9,At Risk High Value,Low Risk,92812.81999999998,38446.495861111114,8032.034475125151,0.373540939668083,Low,Low-touch retention monitoring,236
C00781,medium,organic,Pune,23,male,11,18,233660,217483.89,154344.88,63139.01000000001,29.03,19771.26,2024-08-15,2025-09-28,94,409,246,113,83,29,21,3,4,1,9.82,0.3374,0.1179,0.0854,3,24797.52,0,0.09968533549783551,9.968533549783551,0,1,3,3,133,7,Needs Attention,Low Risk,63139.01000000001,23292.475492424244,6294.0333948511925,0.3727073513358705,Low,Low-touch retention monitoring,237
C00479,medium,ads,Ahmedabad,30,male,12,25,440318,385507.55,332126.28,53381.26999999997,13.85,32125.63,2024-10-19,2025-12-06,25,413,209,109,49,34,17,3,4,1,10.61,0.2344,0.1627,0.0813,8,87942.05,0,0.10598376623376624,10.598376623376623,0,3,3,4,334,10,High Value,Low Risk,53381.26999999997,46666.55998051948,5657.548040941555,0.37267358570685627,Low,Low-touch retention monitoring,238
C00240,medium,referral,Bangalore,32,male,6,14,134389,123175.17,101490.93,21684.24,17.6,20529.19,2025-09-10,2025-12-27,4,108,53,34,6,6,7,3,4,1,20.28,0.1132,0.1132,0.1321,2,106173.96,0,0.14192911949161943,14.192911949161942,0,4,2,2,422,8,Recent Customers,Low Risk,21684.24,19073.712439359242,3077.625090044954,0.37246833709842764,Low,Low-touch retention monitoring,239
C00251,medium,ads,Ahmedabad,18,male,21,38,319447,273467.29,214964.97,58502.32,21.39,13022.25,2024-07-08,2025-12-25,6,535,271,126,71,50,24,3,4,1,14.33,0.262,0.1845,0.0886,5,19869.95,0,0.10139718614718614,10.139718614718614,0,4,4,3,443,11,Loyal Customers,Low Risk,58502.32,32391.02692316017,5931.97063108225,0.37161560929187887,Low,Low-touch retention monitoring,240
C00635,high,referral,Bhubaneswar,43,female,2,2,9406,8766.3,6710.22,2056.08,23.45,4383.15,2025-12-25,2025-12-26,5,1,14,6,5,2,1,3,4,1,730.0,0.3571,0.1429,0.0714,12,82977.68,0,0.24755395299145289,24.755395299145288,0,4,1,1,411,6,Recent Customers,Low Risk,2056.08,2328.4924818376057,508.9907316666664,0.37153480715802256,Monitor,Monitor engagement and purchase activity,241
C00486,medium,ads,Ahmedabad,56,male,1,3,68748,65998.08,46434.78,19563.300000000003,29.64,65998.08,2025-11-20,2025-11-20,41,0,32,19,6,5,2,3,4,1,1.0,0.1875,0.1563,0.0625,5,248350.55,0,0.1449196012321012,14.49196012321012,0,2,1,2,212,5,Hibernating,Low Risk,19563.300000000003,9962.932745504493,2835.105634783966,0.37132767671799716,Low,Low-touch retention monitoring,242
C00423,medium,ads,Bhubaneswar,19,male,24,48,486524,456999.76,342549.61,114450.14999999997,25.04,19041.66,2024-07-17,2025-12-03,28,504,222,105,53,43,21,3,4,1,17.38,0.2387,0.1937,0.0946,2,103708.44,0,0.07646816378066379,7.646816378066379,0,2,4,4,244,10,At Risk High Value,Low Risk,114450.14999999997,37203.59691522367,8751.792814921535,0.3705671699504718,Low,Low-touch retention monitoring,243
C00177,medium,ads,Delhi,24,male,10,17,219886,200487.32,154507.76,45979.56,22.93,20048.73,2025-01-14,2025-12-13,18,333,148,80,29,25,14,3,4,1,10.96,0.1959,0.1689,0.0946,4,72995.69,0,0.10943641774891771,10.943641774891772,0,3,2,3,323,8,Needs Attention,Low Risk,45979.56,24063.53615313852,5031.838336071427,0.37055356630565306,Low,Low-touch retention monitoring,244
C00213,medium,ads,Kolkata,18,male,21,43,409740,393852.85,281916.13,111936.72,28.42,18754.9,2024-01-06,2025-12-16,15,710,318,152,87,45,34,3,4,1,10.8,0.2736,0.1415,0.1069,5,76753.81,0,0.07683531746031748,7.683531746031748,0,3,4,4,344,11,High Value,Low Risk,111936.72,31482.502976190484,8600.693416666669,0.37016457782866213,Low,Low-touch retention monitoring,245
C00684,medium,organic,Bhubaneswar,31,male,10,19,325637,292074.79,236948.51,55126.279999999984,18.87,29207.48,2025-07-26,2025-12-10,21,137,90,48,21,14,7,3,4,1,26.64,0.2333,0.1556,0.0778,1,25410.6,0,0.10200646575646573,10.200646575646573,0,3,2,3,323,8,Needs Attention,Low Risk,55126.279999999984,33217.07948953823,5623.23699310134,0.3700696527275481,Low,Low-touch retention monitoring,246
C00021,medium,ads,Chennai,32,male,12,27,136964,127109.85,97193.13,29916.719999999998,23.54,10592.49,2025-01-03,2025-10-17,75,287,184,82,50,37,15,3,4,1,15.26,0.2717,0.2011,0.0815,3,16639.05,0,0.12381688450438451,12.381688450438451,0,1,3,2,132,6,Needs Attention,Low Risk,29916.719999999998,16958.45576925852,3704.19506499001,0.3682274359887483,Low,Low-touch retention monitoring,247
C00119,medium,organic,Chennai,38,female,8,14,115446,109029.98,73071.64,35958.34,32.98,13628.75,2024-08-08,2025-08-24,129,381,238,130,57,27,24,3,4,1,7.66,0.2395,0.1134,0.1008,2,71509.76,0,0.1162914862914863,11.62914862914863,0,1,2,2,122,5,Hibernating,Low Risk,35958.34,13425.386926406929,4181.648803174603,0.3680478019794227,Low,Low-touch retention monitoring,248
C00509,medium,ads,Delhi,53,female,20,42,243676,220715.59,164640.38,56075.20999999999,25.41,11035.78,2024-03-19,2025-12-27,4,648,327,185,72,28,42,3,4,1,11.27,0.2202,0.0856,0.1284,2,26524.92,0,0.09852379564879567,9.852379564879566,0,4,4,3,443,11,Loyal Customers,Low Risk,56075.20999999999,24007.884428515932,5524.742531003302,0.3673480835234147,Low,Low-touch retention monitoring,249
C00069,medium,referral,Jaipur,21,other,24,47,371317,348290.3,256310.98,91979.31999999998,26.41,14512.1,2024-01-18,2025-12-08,23,690,336,173,92,36,35,3,4,1,12.7,0.2738,0.1071,0.1042,1,1783.6,0,0.07998929716117216,7.998929716117216,0,3,4,4,344,11,High Value,Low Risk,91979.31999999998,29701.38585399496,7357.3611601625435,0.3664725316875772,Low,Low-touch retention monitoring,250
C00029,medium,organic,Pune,39,male,22,47,472192,446991.92,330148.76,116843.16,26.14,20317.81,2025-01-03,2025-12-24,7,355,211,107,58,30,16,3,4,1,22.62,0.2749,0.1422,0.0758,5,45984.31,0,0.07195033846872083,7.195033846872083,0,4,4,4,444,12,Champions,Low Risk,116843.16,33974.37422222223,8406.904909754903,0.36641851424329885,Low,Low-touch retention monitoring,251
C00087,medium,referral,Hyderabad,29,female,13,24,277383,255858.64,203033.63,52825.01,20.65,19681.43,2024-10-27,2025-12-10,21,409,195,88,55,37,15,3,4,1,11.6,0.2821,0.1897,0.0769,1,733.1999999999999,0,0.0996077967171717,9.96077967171717,0,3,3,3,333,9,Potential Loyalists,Low Risk,52825.01,27629.509476799238,5261.7828576625625,0.3662544357099816,Low,Low-touch retention monitoring,252
C00833,medium,referral,Bangalore,40,male,15,35,294312,265248.74,215094.02,50154.71999999997,18.91,17683.25,2025-02-26,2025-12-29,2,306,149,68,40,29,12,3,4,1,17.89,0.2685,0.1946,0.0805,6,35350.32,0,0.10147113997113996,10.147113997113996,0,5,3,3,533,11,Recent Customers,Low Risk,50154.71999999997,29864.174147186146,5089.25661333333,0.3661801762048243,Low,Low-touch retention monitoring,253
C01119,medium,organic,Chennai,18,male,14,33,380924,343307.52,262731.68,80575.83999999998,23.47,24521.97,2024-12-10,2025-11-30,31,355,180,87,44,28,21,3,4,1,14.39,0.2444,0.1556,0.1167,1,6084.54,0,0.0839584235209235,8.39584235209235,0,2,3,4,234,9,At Risk High Value,Low Risk,80575.83999999998,31981.778521284265,6765.020500274168,0.3658520650881439,Low,Low-touch retention monitoring,254
C00447,medium,ads,Hyderabad,30,male,3,7,89019,81373.32,63677.04,17696.28,21.75,27124.44,2025-11-04,2025-11-08,53,4,41,24,10,2,5,3,4,1,273.75,0.2439,0.0488,0.122,4,71581.76,0,0.14258812021312017,14.258812021312018,0,2,1,2,212,5,Hibernating,Low Risk,17696.28,12693.051873251745,2523.279299965034,0.3657624656742819,Low,Low-touch retention monitoring,255
C00511,medium,ads,Pune,25,male,17,36,306811,282028.17,206572.22,75455.95,26.75,16589.89,2024-11-07,2025-12-29,2,417,214,104,57,36,17,3,4,1,14.88,0.2664,0.1682,0.0794,4,126675.0,0,0.08580612075832661,8.580612075832661,0,5,3,3,533,11,Recent Customers,Low Risk,75455.95,26326.261715982946,6474.582357634255,0.36539130308640433,Low,Low-touch retention monitoring,256
C01077,medium,referral,Bangalore,41,male,9,20,282720,254574.74,197058.39,57516.34999999999,22.59,28286.08,2025-06-15,2025-11-26,35,164,86,40,19,20,7,3,4,1,20.03,0.2209,0.2326,0.0814,6,57030.15,0,0.0947883297258297,9.478832972582971,0,2,2,3,223,7,Hibernating,Low Risk,57516.34999999999,26798.556580086573,5451.878748426225,0.3646319984674036,Low,Low-touch retention monitoring,257
C00492,medium,ads,Ahmedabad,25,male,14,23,231833,214746.42,156047.39,58699.02999999999,27.33,15339.03,2024-12-14,2025-12-26,5,377,203,97,47,37,22,3,4,1,13.55,0.2315,0.1823,0.1084,4,18814.08,0,0.09400519251989838,9.400519251989838,0,4,3,3,433,10,Recent Customers,Low Risk,58699.02999999999,21793.5057974656,5518.013615881289,0.36459333690910767,Low,Low-touch retention monitoring,258
C01148,medium,ads,Hyderabad,42,male,26,58,507782,463629.18,360378.1,103251.08,22.27,17831.89,2024-05-04,2025-11-30,31,575,291,147,81,41,22,3,4,1,16.5,0.2784,0.1409,0.0756,4,95984.64,0,0.07417506105006105,7.4175061050061055,0,2,4,4,244,10,At Risk High Value,Low Risk,103251.08,37664.760850122104,7658.655162484738,0.3644194187970778,Low,Low-touch retention monitoring,259
C00328,medium,organic,Delhi,37,female,23,39,438236,408386.28,298691.84,109694.44,26.86,17755.93,2024-02-09,2025-12-06,25,666,305,147,79,50,29,3,4,1,12.61,0.259,0.1639,0.0951,5,263728.02,0,0.07204554473304475,7.2045544733044755,0,3,4,4,344,11,High Value,Low Risk,109694.44,31572.9513416306,7902.995683986293,0.3642649298622897,Low,Low-touch retention monitoring,260
C01025,medium,organic,Chennai,18,other,29,55,553518,513781.89,403831.01,109950.87999999998,21.4,17716.62,2024-01-19,2025-12-24,7,705,328,163,93,46,26,3,4,1,15.01,0.2835,0.1402,0.0793,7,172116.08,0,0.07177777777777779,7.177777777777779,0,4,4,4,444,12,Champions,Low Risk,109950.87999999998,39730.29200000001,7892.02983111111,0.36405460901369224,Low,Low-touch retention monitoring,261
C00786,medium,ads,Delhi,31,female,22,40,397484,363016.07,295608.7,67407.37,18.57,16500.73,2024-06-13,2025-12-24,7,559,286,149,63,42,32,3,4,1,14.36,0.2203,0.1469,0.1119,7,221198.51,0,0.08811309523809525,8.811309523809525,0,4,4,4,444,12,Champions,Low Risk,67407.37,35023.545547619055,5939.472012559524,0.36369035179835807,Low,Low-touch retention monitoring,262
C00163,medium,ads,Bhubaneswar,22,female,2,4,50882,49454.26,34963.46,14490.800000000005,29.3,24727.13,2025-12-02,2025-12-09,22,7,39,16,11,10,2,3,4,1,104.29,0.2821,0.2564,0.0513,3,23769.300000000003,0,0.1485786505161505,14.857865051615049,0,3,1,1,311,5,Needs Attention,Low Risk,14490.800000000005,7559.978895562769,2153.023508899434,0.3636830597404813,Low,Low-touch retention monitoring,263
C01091,medium,ads,Bhubaneswar,33,male,3,9,29037,25770.09,20798.46,4971.63,19.29,8590.03,2025-11-15,2025-12-31,0,46,19,8,8,3,0,2,3,1,23.8,0.4211,0.1579,0.0,1,2984.8,0,0.19582128941320118,19.582128941320118,0,5,1,1,511,7,Recent Customers,Low Risk,4971.63,5686.0627806911225,973.5509970853534,0.363659113765129,Low,Low-touch retention monitoring,264
C00641,medium,ads,Ahmedabad,40,female,3,9,176301,171172.28999999998,134675.94,36496.34999999998,21.32,57057.43,2025-11-02,2025-11-25,36,23,33,15,5,10,3,3,4,1,47.61,0.1515,0.303,0.0909,4,78248.28,0,0.11053950216450213,11.053950216450213,0,2,1,2,212,5,Hibernating,Low Risk,36496.34999999998,19488.22477110389,4034.288359821425,0.3633136603698177,Low,Low-touch retention monitoring,265
C00049,medium,organic,Mumbai,18,male,18,34,426523,389667.08,284408.7,105258.38000000002,27.01,21648.17,2024-06-16,2025-12-17,14,549,252,120,64,44,24,3,4,1,11.97,0.254,0.1746,0.0952,2,6140.8,0,0.07245337301587303,7.245337301587303,0,3,3,4,334,10,High Value,Low Risk,105258.38000000002,30903.03001884921,7626.324669186511,0.3632351067377211,Low,Low-touch retention monitoring,266
C01155,medium,organic,Bhubaneswar,39,female,7,13,185821,169475.36000000002,120210.36000000002,49265.0,29.07,24210.77,2025-03-27,2025-09-29,93,186,177,97,37,21,22,3,4,1,13.74,0.209,0.1186,0.1243,4,77054.44,0,0.09897023809523808,9.897023809523809,0,1,2,2,122,5,Hibernating,Low Risk,49265.0,18390.748613095235,4875.768779761905,0.3631470681402397,Low,Low-touch retention monitoring,267
C00658,medium,organic,Mumbai,22,female,20,34,451566,411513.26,331636.35,79876.91,19.41,20575.66,2024-05-09,2025-12-25,6,595,271,117,77,46,31,3,4,1,12.27,0.2841,0.1697,0.1144,4,96197.44,0,0.08122039072039074,8.122039072039074,0,4,4,4,444,12,Champions,Low Risk,79876.91,36676.36695604397,6487.633839737487,0.36271188606761623,Low,Low-touch retention monitoring,268
C00813,medium,referral,Bhubaneswar,23,male,21,41,225233,207787.57,163700.96,44086.60999999999,21.22,9894.65,2024-07-28,2025-12-24,7,514,223,109,62,28,24,3,4,1,14.91,0.278,0.1256,0.1076,3,16162.02,0,0.10265476190476192,10.26547619047619,0,4,4,3,443,11,Loyal Customers,Low Risk,44086.60999999999,23121.23998809524,4525.700452738095,0.3626933119193432,Low,Low-touch retention monitoring,269
C00713,medium,referral,Kolkata,49,male,12,24,341488,297783.04,250244.77,47538.26999999998,15.96,24815.25,2024-09-25,2025-11-04,57,405,223,115,50,35,23,3,4,1,10.81,0.2242,0.157,0.1031,3,37990.2,0,0.09967559523809526,9.967559523809525,0,2,3,3,233,8,Needs Attention,Low Risk,47538.26999999998,34038.019666666674,4738.405358839284,0.36254829917620457,Low,Low-touch retention monitoring,270
C00365,medium,referral,Chennai,33,female,26,51,369379,341507.23,252751.91,88755.31999999999,25.99,13134.89,2024-06-07,2025-11-21,40,532,294,141,80,54,19,3,4,1,17.84,0.2721,0.1837,0.0646,4,207312.01,0,0.07677688783846874,7.677688783846874,0,2,4,4,244,10,At Risk High Value,Low Risk,88755.31999999999,28359.770052885746,6814.357248707401,0.3618030243993625,Low,Low-touch retention monitoring,271
C01111,medium,ads,Chennai,37,male,26,49,338871,308637.23,244202.56,64434.669999999984,20.88,11870.66,2024-06-10,2025-11-21,40,529,266,135,79,29,23,3,4,1,17.94,0.297,0.109,0.0865,2,24436.74,0,0.08773918442668442,8.773918442668442,0,2,4,3,243,9,Needs Attention,Low Risk,64434.669999999984,29732.265165854977,5653.445394602549,0.361700892916133,Low,Low-touch retention monitoring,272
C00179,medium,referral,Pune,27,male,1,3,53763,52150.11,42164.04,9986.07,19.15,52150.11,2025-12-17,2025-12-17,14,0,40,21,10,5,4,3,4,1,1.0,0.25,0.125,0.1,5,124397.72,0,0.16177741702741702,16.177741702741702,0,3,1,2,312,6,Needs Attention,Low Risk,9986.07,8697.639271645021,1615.5206108549783,0.3613342147453455,Low,Low-touch retention monitoring,273
C00452,medium,ads,Chennai,32,male,23,43,400181,371702.81,293092.84,78609.96999999997,21.15,16160.99,2024-08-26,2025-10-27,65,427,217,113,50,30,24,3,4,1,19.66,0.2304,0.1382,0.1106,4,102753.53,0,0.07925183558271795,7.925183558271795,0,1,4,4,144,9,At Risk High Value,Low Risk,78609.96999999997,31715.07881532765,6229.984417602388,0.3600814474151673,Low,Low-touch retention monitoring,274
C00552,medium,ads,Bangalore,21,male,20,43,569005,527104.11,415612.21,111491.9,21.15,26355.21,2024-08-07,2025-11-01,60,451,226,113,63,31,19,3,4,1,16.19,0.2788,0.1372,0.0841,1,19925.84,0,0.06761851343101342,6.761851343101342,0,1,4,4,144,9,At Risk High Value,Low Risk,111491.9,38475.27223481379,7538.916537599205,0.3599219079098555,Low,Low-touch retention monitoring,275
C01088,medium,organic,Delhi,24,male,17,34,465200,413590.25,337428.98000000004,76161.26999999999,18.41,24328.84,2024-06-18,2025-12-27,4,557,262,128,63,43,28,3,4,1,11.14,0.2405,0.1641,0.1069,6,35938.35,0,0.08012265512265512,8.012265512265513,0,4,3,4,434,11,High Value,Low Risk,76161.26999999999,37273.059163059166,6102.2431699134195,0.3598630040177072,Low,Low-touch retention monitoring,276
C00521,medium,referral,Jaipur,27,female,6,14,267763,248403.69,185200.11,63203.57999999999,25.44,41400.61,2025-09-13,2025-12-29,2,107,62,22,20,15,5,3,4,1,20.47,0.3226,0.2419,0.0806,4,187532.82,0,0.0864357031857032,8.64357031857032,0,5,2,3,523,10,Recent Customers,Low Risk,63203.57999999999,23144.283192113446,5463.0458811538465,0.35969360162828307,Low,Low-touch retention monitoring,277
C00756,medium,referral,Kolkata,39,male,30,60,504756,480243.51,349717.55,130525.95999999998,27.18,16008.12,2024-02-23,2025-12-30,1,676,358,190,96,40,32,3,4,1,16.2,0.2682,0.1117,0.0894,3,7473.58,0,0.06250799894549895,6.250799894549895,0,5,5,4,554,14,Champions,Low Risk,130525.95999999998,31551.287515734268,8158.916570040237,0.35968222327773647,Low,Low-touch retention monitoring,278
C00155,medium,ads,Delhi,22,male,22,38,423247,408463.48,289847.63,118615.85,29.04,18566.52,2024-07-13,2025-12-16,15,521,279,160,57,40,22,3,4,1,15.41,0.2043,0.1434,0.0789,5,100993.61,0,0.06544137806637808,6.544137806637808,0,3,4,4,344,11,High Value,Low Risk,118615.85,27697.86694246032,7762.384684514793,0.3596603633404494,Low,Low-touch retention monitoring,279
C00686,medium,organic,Ahmedabad,53,male,1,3,14274,14274.0,10391.55,3882.4500000000007,27.2,14274.0,2025-10-17,2025-10-17,75,0,30,11,5,5,9,3,4,1,1.0,0.1667,0.1667,0.3,4,56055.44,0,0.20114321789321787,20.11432178932179,0,1,1,1,111,3,Hibernating,Low Risk,3882.4500000000007,2871.118292207792,780.9284863095239,0.3589752948170417,Monitor,Re-engagement monitoring,280
C00921,high,organic,Bhubaneswar,23,male,17,28,304081,277574.26,210438.34,67135.91999999998,24.19,16327.9,2025-07-13,2025-12-12,19,152,166,93,33,32,8,3,4,1,40.82,0.1988,0.1928,0.0482,15,223920.18,0,0.08356619769119772,8.356619769119773,0,3,3,3,333,9,Potential Loyalists,Low Risk,67135.91999999998,25410.892960137095,5610.293562900433,0.358923077801695,Low,Low-touch retention monitoring,281
C01165,medium,referral,Bhubaneswar,25,male,24,44,376138,353142.4,266218.84,86923.55999999998,24.61,14714.27,2024-02-09,2025-11-21,40,651,328,165,81,44,38,3,4,1,13.46,0.247,0.1341,0.1159,2,144408.99,0,0.0744749902874903,7.44749902874903,0,2,4,4,244,10,At Risk High Value,Low Risk,86923.55999999998,28012.873896756028,6473.631286754079,0.35858737090865644,Low,Low-touch retention monitoring,282
C00706,medium,ads,Delhi,18,male,7,11,182541,146638.57,121952.69,24685.88,16.83,20948.37,2025-05-18,2025-12-28,3,224,104,51,22,19,12,3,4,1,11.41,0.2115,0.1827,0.1154,2,85283.04000000001,0,0.12054473304473307,12.054473304473307,0,5,2,2,522,9,Recent Customers,Low Risk,24685.88,22004.35611471862,2975.7528145743154,0.35843405254306493,Low,Low-touch retention monitoring,283
C00183,high,organic,Chennai,38,male,5,12,49951,42535.94,34385.91,8150.029999999999,19.16,8507.19,2025-12-15,2025-12-25,6,10,22,11,4,6,1,3,4,1,182.5,0.1818,0.2727,0.0455,11,110333.03,0,0.1669258866133866,16.692588661338657,0,4,2,1,421,7,Recent Customers,Low Risk,8150.029999999999,8338.114962225274,1360.4509836756988,0.3582807411026219,Low,Low-touch retention monitoring,284
C00391,medium,organic,Bhubaneswar,33,male,25,53,562087,515220.22,374451.28,140768.93999999997,27.32,20608.81,2024-02-25,2025-12-31,0,675,293,139,75,52,27,3,4,1,13.52,0.256,0.1775,0.0922,2,22400.66,0,0.0585952380952381,5.85952380952381,0,5,4,4,544,13,Champions,Low Risk,140768.93999999997,32935.6215952381,8248.389555714286,0.3577246447824871,Low,Low-touch retention monitoring,285
