customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned,churn_probability,churn_probability_percentage,predicted_churn,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_total_score,rfm_segment,churn_risk,customer_value,expected_revenue_at_risk,expected_profit_at_risk,retention_score,retention_priority,retention_action,retention_rank
C00785,low,ads,Kolkata,30,male,3,5,22014,20394.48,14601.94,5792.539999999999,28.4,6798.16,2025-05-13,2025-07-29,155,77,24,11,7,6,0,2,3,1,14.22,0.2917,0.25,0.0,0,0.0,1,0.956704171645348,95.6704171645348,1,1,2,1,121,4,Hibernating,High Risk,5792.539999999999,21060.88563460069,5541.747182422543,0.8823662160740567,High,Targeted retention campaign,57
C00984,low,organic,Ahmedabad,44,male,2,6,35718,32049.960000000003,27691.29,4358.670000000001,13.6,16024.98,2025-11-01,2025-12-31,0,60,35,15,12,6,2,3,4,1,12.17,0.3429,0.1714,0.0571,1,6701.400000000001,0,0.5828676948051948,58.28676948051948,1,5,1,1,511,7,Recent Customers,Medium Risk,4358.670000000001,20818.86832305195,2540.5279353165597,0.6301737969302473,Medium,Personalized re-engagement campaign,157
C00180,low,ads,Ahmedabad,37,female,2,4,20790,18718.4,15259.46,3458.9399999999982,18.48,9359.2,2025-10-30,2025-11-10,51,11,15,13,1,1,0,2,3,1,66.36,0.0667,0.0667,0.0,0,0.0,1,0.9857222222222224,98.57222222222224,1,2,1,1,211,4,Hibernating,High Risk,3458.9399999999982,20493.165000000005,3409.554023333332,0.8824067187315086,High,Targeted retention campaign,54
C01144,low,ads,Ahmedabad,39,male,1,3,19950,19750.5,13749.39,6001.110000000001,30.38,19750.5,2024-05-31,2024-05-31,579,0,10,5,3,2,0,2,3,1,1.0,0.3,0.2,0.0,0,0.0,1,1.0,100.0,1,1,1,1,111,3,Hibernating,High Risk,6001.110000000001,19950.0,6001.110000000001,0.9111917268241424,High,Targeted retention campaign,29
C00196,low,organic,Mumbai,44,female,1,3,19950,17755.5,13749.39,4006.1100000000006,22.56,17755.5,2025-06-10,2025-06-10,204,0,5,2,3,0,0,2,2,1,1.0,0.6,0.0,0.0,0,0.0,1,0.9983988095238095,99.83988095238097,1,1,1,1,111,3,Hibernating,High Risk,4006.1100000000006,19918.05625,3999.695454821429,0.8957212835021555,High,Targeted retention campaign,43
C00671,low,organic,Pune,41,male,1,3,19950,18952.5,13749.39,5203.110000000001,27.45,18952.5,2024-11-20,2024-11-20,406,0,19,11,0,2,6,3,3,1,1.0,0.0,0.1053,0.3158,0,0.0,1,0.9942559523809524,99.42559523809524,1,1,1,1,111,3,Hibernating,High Risk,5203.110000000001,19835.40625,5173.223088392858,0.9024362903430916,High,Targeted retention campaign,36
C00846,low,ads,Chennai,18,male,2,2,19417,16262.13,14067.63,2194.499999999999,13.49,8131.06,2025-07-23,2025-07-26,158,3,8,3,2,3,0,2,3,1,243.33,0.25,0.375,0.0,0,0.0,1,0.9772767857142856,97.72767857142856,1,1,1,1,111,3,Hibernating,High Risk,2194.499999999999,18975.78334821428,2144.6339062499987,0.860762351103755,High,Targeted retention campaign,84
C01213,low,organic,Jaipur,47,female,1,2,18190,17644.3,14154.66,3489.6399999999994,19.78,17644.3,2024-12-09,2024-12-09,387,0,24,15,2,3,4,3,4,1,1.0,0.0833,0.125,0.1667,0,0.0,1,1.0,100.0,1,1,1,1,111,3,Hibernating,High Risk,3489.6399999999994,18190.0,3489.6399999999994,0.8918036130465379,High,Targeted retention campaign,46
C00031,low,organic,Delhi,36,male,2,4,18054,17058.54,13827.88,3230.659999999999,18.94,8529.27,2024-09-14,2024-10-08,449,24,13,5,3,2,3,3,4,1,30.42,0.2308,0.1538,0.2308,0,0.0,1,0.9895228174603174,98.95228174603174,1,1,1,1,111,3,Hibernating,High Risk,3230.659999999999,17864.84494642857,3196.811785456348,0.8823832205460715,High,Targeted retention campaign,56
C00207,low,referral,Bangalore,31,male,1,1,17868,17331.96,12726.29,4605.669999999998,26.57,17331.96,2024-06-13,2024-06-13,566,0,13,7,2,3,1,3,4,1,1.0,0.1538,0.2308,0.0769,0,0.0,1,0.9979595238095236,99.79595238095236,1,1,1,1,111,3,Hibernating,High Risk,4605.669999999998,17831.54077142857,4596.272240023807,0.9004295207740103,High,Targeted retention campaign,38
C00776,low,referral,Hyderabad,33,female,1,3,16917,13702.77,11201.82,2500.9500000000007,18.25,13702.77,2024-08-28,2024-08-28,490,0,14,7,1,4,2,3,4,1,1.0,0.0714,0.2857,0.1429,0,0.0,1,0.9984761904761904,99.84761904761903,1,1,1,1,111,3,Hibernating,High Risk,2500.9500000000007,16891.221714285715,2497.139028571429,0.8789229619221532,High,Targeted retention campaign,61
C00704,low,referral,Delhi,30,male,1,3,16386,16058.28,11055.84,5002.439999999999,31.15,16058.28,2024-02-10,2024-02-10,690,0,12,7,2,2,1,2,4,1,1.0,0.1667,0.1667,0.0833,0,0.0,1,0.9990178571428572,99.90178571428572,1,1,1,1,111,3,Hibernating,High Risk,5002.439999999999,16369.906607142855,4997.526889285713,0.904057734353826,High,Targeted retention campaign,35
C01169,low,referral,Kolkata,31,female,1,2,15830,15355.1,12006.54,3348.5599999999995,21.81,15355.1,2024-08-04,2024-08-04,514,0,9,6,0,1,2,3,3,1,1.0,0.0,0.1111,0.2222,0,0.0,1,0.9927053571428572,99.27053571428571,1,1,1,1,111,3,Hibernating,High Risk,3348.5599999999995,15714.52580357143,3324.1334507142856,0.8856893030679085,High,Targeted retention campaign,50
C00454,low,organic,Delhi,34,male,3,6,15633,14559.98,10539.53,4020.45,27.61,4853.33,2024-07-21,2025-06-23,191,337,98,49,25,17,7,3,4,1,3.25,0.2551,0.1735,0.0714,0,0.0,1,0.9722982928019692,97.22982928019692,1,1,2,1,121,4,Hibernating,High Risk,4020.45,15199.939211373185,3909.076671295677,0.8792414454478942,High,Targeted retention campaign,60
C00708,low,organic,Delhi,25,male,1,2,15078,14474.88,10526.94,3947.939999999999,27.27,14474.88,2024-09-13,2024-09-13,474,0,15,6,2,5,2,3,4,1,1.0,0.1333,0.3333,0.1333,0,0.0,1,0.9992857142857144,99.92857142857144,1,1,1,1,111,3,Hibernating,High Risk,3947.939999999999,15067.23,3945.1200428571424,0.895762115710149,High,Targeted retention campaign,42
C00788,medium,referral,Pune,46,female,2,4,18932,16289.7,13370.58,2919.119999999999,17.92,8144.85,2025-12-05,2025-12-17,14,12,19,9,3,1,6,3,4,1,60.83,0.1579,0.0526,0.3158,0,0.0,1,0.7714342254967252,77.14342254967252,1,3,1,1,311,5,Needs Attention,High Risk,2919.119999999999,14604.792757104002,2251.909076332,0.7390019215648094,High,Targeted retention campaign,148
C00375,low,organic,Chennai,25,male,3,7,14878,13915.48,9912.24,4003.24,28.77,4638.49,2024-06-25,2024-08-09,509,45,17,6,9,1,1,3,4,1,24.33,0.5294,0.0588,0.0588,0,0.0,1,0.9775076806363572,97.7507680636357,1,1,2,1,121,4,Hibernating,High Risk,4003.24,14543.35927250772,3913.1978474306898,0.8824047591636442,High,Targeted retention campaign,55
C00872,low,referral,Pune,20,female,2,6,14454,13509.72,9711.36,3798.36,28.12,6754.86,2025-06-11,2025-08-04,149,54,16,8,4,2,2,3,4,1,13.52,0.25,0.125,0.125,0,0.0,1,0.9731209415584416,97.31209415584416,1,1,1,1,111,3,Hibernating,High Risk,3798.36,14065.490089285717,3696.263659577922,0.8777332188764708,High,Targeted retention campaign,63
C00688,low,ads,Pune,54,female,1,2,13300,12236.0,9166.26,3069.74,25.09,12236.0,2024-02-25,2024-02-25,675,0,14,6,4,3,1,3,4,1,1.0,0.2857,0.2143,0.0714,0,0.0,1,0.9931155067155066,99.31155067155066,1,1,1,1,111,3,Hibernating,High Risk,3069.74,13208.43623931624,3048.606395584859,0.8828414099889363,High,Targeted retention campaign,53
C00378,low,ads,Ahmedabad,24,male,3,7,13231,12166.9,9155.64,3011.26,24.75,4055.63,2024-06-19,2024-09-13,474,86,45,24,10,5,6,3,4,1,12.73,0.2222,0.1111,0.1333,0,0.0,1,0.9771959298871064,97.71959298871064,1,1,2,1,121,4,Hibernating,High Risk,3011.26,12929.279348336306,2942.5910158318484,0.8720240505283559,High,Targeted retention campaign,69
C00570,low,ads,Mumbai,35,female,2,4,12690,9919.2,9672.12,247.08,2.49,4959.6,2025-02-14,2025-02-28,306,14,10,4,5,1,0,2,3,1,52.14,0.5,0.1,0.0,0,0.0,1,0.992907738095238,99.2907738095238,1,1,1,1,111,3,Hibernating,High Risk,247.08,12599.999196428573,245.32764392857135,0.792716384026928,High,Targeted retention campaign,138
C01102,low,ads,Mumbai,18,female,3,7,20537,19078.9,14322.23,4756.670000000001,24.93,6359.63,2025-09-23,2025-12-06,25,74,34,16,7,7,4,3,4,1,14.8,0.2059,0.2059,0.1176,1,34829.79,0,0.5711960200746967,57.11960200746967,1,3,2,1,321,6,Needs Attention,Medium Risk,4756.670000000001,11730.652664274046,2716.990972808708,0.625571925141954,Medium,Personalized re-engagement campaign,158
C00827,low,organic,Chennai,23,female,1,3,11850,10072.5,8477.01,1595.4899999999998,15.84,10072.5,2025-11-03,2025-11-03,58,0,6,2,1,2,1,3,4,1,1.0,0.1667,0.3333,0.1667,0,0.0,1,0.979844246031746,97.9844246031746,1,2,1,1,211,4,Hibernating,High Risk,1595.4899999999998,11611.154315476191,1563.3316961011903,0.8510004443381081,High,Targeted retention campaign,95
C00116,low,referral,Mumbai,47,male,2,4,11680,11589.31,7587.200000000001,4002.109999999999,34.53,5794.65,2024-06-20,2024-06-30,549,10,20,11,3,6,0,2,3,1,73.0,0.15,0.3,0.0,0,0.0,1,0.9843293650793652,98.4329365079365,1,1,1,1,111,3,Hibernating,High Risk,4002.109999999999,11496.966984126984,3939.394395277777,0.8867363682076466,High,Targeted retention campaign,48
C00035,low,ads,Jaipur,18,female,1,2,11260,10471.8,6832.3,3639.499999999999,34.76,10471.8,2025-05-31,2025-05-31,214,0,5,4,1,0,0,2,2,1,1.0,0.2,0.0,0.0,0,0.0,1,0.9889166666666668,98.89166666666668,1,1,1,1,111,3,Hibernating,High Risk,3639.499999999999,11135.201666666666,3599.1622083333323,0.8862586754863948,High,Targeted retention campaign,49
C01192,low,referral,Pune,48,female,1,1,11069,10736.93,8729.57,2007.3600000000008,18.7,10736.93,2025-03-21,2025-03-21,285,0,21,15,1,1,4,3,4,1,1.0,0.0476,0.0476,0.1905,0,0.0,1,0.9984583333333332,99.84583333333332,1,1,1,1,111,3,Hibernating,High Risk,2007.3600000000008,11051.935291666668,2004.2653200000009,0.8710511489734644,High,Targeted retention campaign,71
C01013,low,ads,Bhubaneswar,20,male,2,5,11430,10859.04,7454.549999999999,3404.49,31.35,5429.52,2025-11-06,2025-11-27,34,21,22,7,7,5,3,3,4,1,34.76,0.3182,0.2273,0.1364,0,0.0,1,0.9624905753968256,96.24905753968255,1,2,1,1,211,4,Hibernating,High Risk,3404.49,11001.267276785718,3276.789539032739,0.8670474772037866,High,Targeted retention campaign,79
C00394,low,organic,Jaipur,45,male,2,3,10497,9757.240000000002,6922.27,2834.9700000000003,29.06,4878.62,2025-04-16,2025-08-15,138,121,65,38,11,10,6,3,4,1,6.03,0.1692,0.1538,0.0923,0,0.0,1,0.9703838383838383,97.03838383838384,1,1,1,1,111,3,Hibernating,High Risk,2834.9700000000003,10186.119151515151,2751.0090703030305,0.8655295277467697,High,Targeted retention campaign,82
C00095,low,ads,Kolkata,39,male,1,2,9988,7191.36,7029.94,161.42000000000007,2.24,7191.36,2025-05-14,2025-05-14,231,0,16,9,2,2,3,3,4,1,1.0,0.125,0.125,0.1875,0,0.0,1,0.993781524031524,99.3781524031524,1,1,1,1,111,3,Hibernating,High Risk,161.42000000000007,9925.88986202686,160.41621360916866,0.7781216444101234,High,Targeted retention campaign,143
C00135,low,ads,Mumbai,18,male,1,3,9798,7348.5,6964.799999999999,383.7000000000007,5.22,7348.5,2025-06-26,2025-06-26,188,0,10,6,1,2,1,3,4,1,1.0,0.1,0.2,0.1,0,0.0,1,0.97461626984127,97.461626984127,1,1,1,1,111,3,Hibernating,High Risk,383.7000000000007,9549.290211904765,373.9602627380961,0.796770417137011,High,Targeted retention campaign,137
C00138,low,ads,Jaipur,20,male,1,1,9441,9441.0,6212.42,3228.58,34.2,9441.0,2024-09-06,2024-09-06,481,0,16,8,3,2,3,3,4,1,1.0,0.1875,0.125,0.1875,0,0.0,1,0.9994059829059828,99.94059829059827,1,1,1,1,111,3,Hibernating,High Risk,3228.58,9435.391884615385,3226.6621682905984,0.8886454680046001,High,Targeted retention campaign,47
C00030,low,ads,Pune,44,female,1,1,9498,9403.02,6597.37,2805.6500000000005,29.84,9403.02,2024-02-14,2024-02-14,686,0,7,6,0,1,0,2,2,1,1.0,0.0,0.1429,0.0,0,0.0,1,0.9929285714285716,99.29285714285714,1,1,1,1,111,3,Hibernating,High Risk,2805.6500000000005,9430.835571428572,2785.810046428572,0.87950586314297,High,Targeted retention campaign,59
C00160,low,organic,Delhi,26,female,2,2,9587,8817.17,6306.9400000000005,2510.23,28.47,4408.59,2025-12-12,2025-12-20,11,8,9,3,2,4,0,2,3,1,91.25,0.2222,0.4444,0.0,0,0.0,1,0.9635833333333332,96.35833333333332,1,4,1,1,411,6,Recent Customers,High Risk,2510.23,9237.873416666667,2418.8157908333333,0.856847815992553,High,Targeted retention campaign,90
C00146,low,referral,Ahmedabad,30,male,2,4,9338,8234.9,6444.04,1790.86,21.75,4117.45,2024-07-22,2024-08-12,506,21,39,21,9,6,3,3,4,1,34.76,0.2308,0.1538,0.0769,0,0.0,1,0.988686507936508,98.8686507936508,1,1,1,1,111,3,Hibernating,High Risk,1790.86,9232.354611111112,1770.5991196031746,0.8607564085408014,High,Targeted retention campaign,85
C01183,low,ads,Bangalore,53,female,1,1,8497,8412.03,5570.09,2841.9400000000005,33.78,8412.03,2025-03-21,2025-03-21,285,0,36,20,7,7,2,3,4,1,1.0,0.1944,0.1944,0.0556,0,0.0,1,0.9797442765567768,97.97442765567769,1,1,1,1,111,3,Hibernating,High Risk,2841.9400000000005,8324.887117902932,2784.3744493177664,0.8715768550647469,High,Targeted retention campaign,70
C00891,low,ads,Jaipur,34,other,1,1,8250,7672.499999999999,5292.91,2379.5899999999992,31.01,7672.5,2024-07-26,2024-07-26,523,0,6,3,1,1,1,3,4,1,1.0,0.1667,0.1667,0.1667,0,0.0,1,0.9970250305250304,99.70250305250303,1,1,1,1,111,3,Hibernating,High Risk,2379.5899999999992,8225.4565018315,2372.5107923870564,0.8762217200991478,High,Targeted retention campaign,65
C00902,low,referral,Bhubaneswar,33,female,1,2,8202,7791.9,5400.0,2391.9,30.7,7791.9,2025-09-24,2025-09-24,98,0,16,10,2,1,3,3,4,1,1.0,0.125,0.0625,0.1875,0,0.0,1,0.9966845238095238,99.66845238095236,1,1,1,1,111,3,Hibernating,High Risk,2391.9,8174.806464285714,2383.9697125,0.876189690845874,High,Targeted retention campaign,66
C00790,low,referral,Bangalore,26,male,1,3,8220,7480.2,5225.28,2254.92,30.15,7480.2,2024-05-12,2024-05-12,598,0,23,13,7,3,0,2,3,1,1.0,0.3043,0.1304,0.0,0,0.0,1,0.9912916666666668,99.12916666666668,1,1,1,1,111,3,Hibernating,High Risk,2254.92,8148.417500000001,2235.2834050000006,0.8706514396326154,High,Targeted retention campaign,73
C00082,low,organic,Hyderabad,25,female,1,3,7569,7266.24,4880.25,2385.99,32.84,7266.24,2025-04-19,2025-04-19,256,0,6,4,1,0,1,3,3,1,1.0,0.1667,0.0,0.1667,0,0.0,1,0.988723214285714,98.8723214285714,1,1,1,1,111,3,Hibernating,High Risk,2385.99,7483.64600892857,2359.0837020535705,0.871037704455214,High,Targeted retention campaign,72
C00472,low,organic,Pune,33,male,2,5,7505,7209.15,5343.46,1865.69,25.88,3604.57,2024-09-19,2024-12-10,386,82,18,10,3,3,2,3,4,1,8.9,0.1667,0.1667,0.1111,0,0.0,1,0.9943543650793653,99.43543650793652,1,1,1,1,111,3,Hibernating,High Risk,1865.69,7462.629509920635,1855.1569953849207,0.8658249079916713,High,Targeted retention campaign,81
C00971,low,referral,Ahmedabad,23,male,1,3,7440,6844.8,4879.38,1965.42,28.71,6844.8,2024-11-25,2024-11-25,401,0,19,10,3,3,3,3,4,1,1.0,0.1579,0.1579,0.1579,0,0.0,1,0.9972916666666668,99.72916666666669,1,1,1,1,111,3,Hibernating,High Risk,1965.42,7419.85,1960.0969875,0.8695544724293185,High,Targeted retention campaign,75
C00339,low,organic,Mumbai,28,male,1,3,7440,7216.8,4879.38,2337.42,32.39,7216.8,2024-04-01,2024-04-01,639,0,14,6,4,1,3,3,4,1,1.0,0.2857,0.0714,0.2143,0,0.0,1,0.9960595238095238,99.60595238095236,1,1,1,1,111,3,Hibernating,High Risk,2337.42,7410.682857142857,2328.209452142857,0.87496846863377,High,Targeted retention campaign,67
C00113,low,ads,Hyderabad,18,male,1,2,7436,6766.76,5212.74,1554.0200000000004,22.97,6766.76,2025-01-20,2025-01-20,345,0,8,4,3,0,1,3,3,1,1.0,0.375,0.0,0.125,0,0.0,1,0.9958157051282052,99.58157051282052,1,1,1,1,111,3,Hibernating,High Risk,1554.0200000000004,7404.885583333334,1547.517522083334,0.8602198756966466,High,Targeted retention campaign,87
C00805,low,referral,Kolkata,43,male,2,3,10288,9822.92,6781.9800000000005,3040.94,30.96,4911.46,2025-02-04,2025-04-12,263,67,98,46,23,20,9,3,4,1,10.9,0.2347,0.2041,0.0918,1,10163.79,0,0.7067576839826838,70.67576839826837,1,1,1,1,111,3,Hibernating,High Risk,3040.94,7271.123052813851,2149.2077115303023,0.6985270584996659,High,Targeted retention campaign,152
C00151,low,referral,Bhubaneswar,20,female,1,1,6509,6509.0,4062.84,2446.16,37.58,6509.0,2024-08-04,2024-08-04,514,0,14,5,5,2,2,3,4,1,1.0,0.3571,0.1429,0.1429,0,0.0,1,0.9985416666666664,99.85416666666666,1,1,1,1,111,3,Hibernating,High Risk,2446.16,6499.507708333333,2442.592683333333,0.8781725704550963,High,Targeted retention campaign,62
C00401,low,ads,Bangalore,18,male,1,1,6509,6053.37,4062.84,1990.53,32.88,6053.37,2024-03-02,2024-03-02,669,0,9,5,2,2,0,2,3,1,1.0,0.2222,0.2222,0.0,0,0.0,1,0.9942857142857144,99.42857142857144,1,1,1,1,111,3,Hibernating,High Risk,1990.53,6471.805714285714,1979.155542857143,0.8680968440090204,High,Targeted retention campaign,77
C00497,low,ads,Ahmedabad,39,female,1,2,6532,6270.719999999999,4643.2,1627.5199999999995,25.95,6270.72,2025-11-08,2025-11-08,53,0,3,1,2,0,0,2,2,1,1.0,0.6667,0.0,0.0,0,0.0,1,0.986576388888889,98.6576388888889,1,2,1,1,211,4,Hibernating,High Risk,1627.5199999999995,6444.316972222223,1605.6728044444442,0.8559950231355686,High,Targeted retention campaign,92
C00722,low,referral,Bangalore,52,male,1,3,6324,6071.04,4573.26,1497.7799999999995,24.67,6071.04,2024-03-19,2024-03-19,652,0,18,7,3,1,7,3,4,1,1.0,0.1667,0.0556,0.3889,0,0.0,1,0.9960833333333332,99.60833333333332,1,1,1,1,111,3,Hibernating,High Risk,1497.7799999999995,6299.231,1491.9136949999995,0.8590724140963459,High,Targeted retention campaign,88
C00778,low,ads,Mumbai,34,female,1,3,7569,7266.24,4880.25,2385.99,32.84,7266.24,2025-07-24,2025-07-24,160,0,45,22,10,8,5,3,4,1,1.0,0.2222,0.1778,0.1111,2,57684.12,0,0.8234277500277504,82.34277500277504,1,1,1,1,111,3,Hibernating,High Risk,2385.99,6232.524639960043,1964.690377288712,0.7653198062802862,High,Targeted retention campaign,145
C00746,low,ads,Hyderabad,37,male,1,2,6146,6084.54,4001.62,2082.92,34.23,6084.54,2024-02-01,2024-02-01,699,0,9,3,2,3,1,2,4,1,1.0,0.2222,0.3333,0.1111,0,0.0,1,0.9915043956043956,99.15043956043957,1,1,1,1,111,3,Hibernating,High Risk,2082.92,6093.786015384616,2065.224335692308,0.8679499664997311,High,Targeted retention campaign,78
C01044,low,organic,Jaipur,27,male,1,3,6081,6020.19,4274.28,1745.91,29.0,6020.19,2024-06-20,2024-06-20,559,0,8,3,4,1,0,2,3,1,1.0,0.5,0.125,0.0,0,0.0,1,0.9993076923076925,99.93076923076924,1,1,1,1,111,3,Hibernating,High Risk,1745.91,6076.790076923077,1744.701293076923,0.8666023659909015,High,Targeted retention campaign,80
C00844,low,organic,Delhi,24,female,1,3,6081,4925.610000000001,4274.28,651.3300000000008,13.22,4925.61,2025-01-03,2025-01-03,362,0,9,2,6,1,0,2,3,1,1.0,0.6667,0.1111,0.0,0,0.0,1,0.9977261904761904,99.77261904761905,1,1,1,1,111,3,Hibernating,High Risk,651.3300000000008,6067.172964285714,649.848999642858,0.8303618502131004,High,Targeted retention campaign,119
C00263,low,ads,Bhubaneswar,40,male,1,3,6027,4520.25,3703.65,816.6000000000004,18.07,4520.25,2025-09-06,2025-09-06,116,0,12,5,5,0,2,3,3,1,1.0,0.4167,0.0,0.1667,0,0.0,1,0.998381993006993,99.8381993006993,1,1,1,1,111,3,Hibernating,High Risk,816.6000000000004,6017.248271853147,815.2787354895108,0.8388563927840426,High,Targeted retention campaign,106
C00348,low,organic,Pune,57,female,2,3,5624,5384.88,4162.96,1221.92,22.69,2692.44,2025-07-11,2025-09-04,118,55,42,26,9,5,2,3,4,1,13.27,0.2143,0.119,0.0476,0,0.0,1,0.9765044642857144,97.65044642857144,1,1,1,1,111,3,Hibernating,High Risk,1221.92,5491.861107142859,1193.2103350000002,0.8393396990397648,High,Targeted retention campaign,105
C00699,low,organic,Jaipur,33,female,1,3,5859,4570.02,4636.47,-66.44999999999982,-1.45,4570.02,2025-12-21,2025-12-21,10,0,10,6,1,2,1,3,4,1,1.0,0.1,0.2,0.1,0,0.0,1,0.9352539751914758,93.52539751914756,1,4,1,1,411,6,Recent Customers,High Risk,5859.0,5479.653040646856,5479.653040646856,0.8690931167064115,High,Targeted retention campaign,76
C00793,low,referral,Ahmedabad,38,female,1,2,5266,5213.34,3725.62,1487.7200000000005,28.54,5213.34,2025-04-02,2025-04-02,273,0,8,6,1,1,0,2,3,1,1.0,0.125,0.125,0.0,0,0.0,1,0.9984285714285714,99.84285714285714,1,1,1,1,111,3,Hibernating,High Risk,1487.7200000000005,5257.724857142857,1485.3821542857147,0.8603227200859245,High,Targeted retention campaign,86
C00133,low,organic,Mumbai,28,female,1,2,5152,5048.96,3933.42,1115.54,22.09,5048.96,2024-06-26,2024-06-26,553,0,34,17,10,5,2,3,4,1,1.0,0.2941,0.1471,0.0588,0,0.0,1,0.991577380952381,99.1577380952381,1,1,1,1,111,3,Hibernating,High Risk,1115.54,5108.606666666667,1106.144231547619,0.8456756379568435,High,Targeted retention campaign,100
C00517,low,ads,Bhubaneswar,24,female,1,1,4994,4844.18,3514.97,1329.2100000000005,27.44,4844.18,2025-09-18,2025-09-18,104,0,29,14,9,3,3,3,4,1,1.0,0.3103,0.1034,0.1034,0,0.0,1,0.9972948717948718,99.72948717948718,1,1,1,1,111,3,Hibernating,High Risk,1329.2100000000005,4980.490589743589,1325.614316538462,0.8555749468695878,High,Targeted retention campaign,93
C00120,low,organic,Delhi,18,male,1,1,4758,3378.18,3463.85,-85.67000000000007,-2.54,3378.18,2024-03-06,2024-03-06,665,0,23,11,7,3,2,3,4,1,1.0,0.3043,0.1304,0.087,0,0.0,1,0.9896936507936506,98.96936507936506,1,1,1,1,111,3,Hibernating,High Risk,4758.0,4708.962390476189,4708.962390476189,0.896336224484624,High,Targeted retention campaign,41
C00246,low,organic,Chennai,40,female,2,3,4712,4624.88,3489.59,1135.29,24.55,2312.44,2025-01-02,2025-03-14,292,71,31,14,11,3,3,3,4,1,10.28,0.3548,0.0968,0.0968,0,0.0,1,0.9879476190476192,98.79476190476193,1,1,1,1,111,3,Hibernating,High Risk,1135.29,4655.209180952381,1121.6070524285717,0.8439938985139718,High,Targeted retention campaign,102
C00308,low,organic,Pune,20,other,1,2,4378,4071.54,3191.12,880.4199999999996,21.62,4071.54,2025-09-20,2025-09-20,102,0,70,44,14,5,7,3,4,1,1.0,0.2,0.0714,0.1,0,0.0,1,0.9832966894216894,98.32966894216894,1,1,1,1,111,3,Hibernating,High Risk,880.4199999999996,4304.872906288156,865.7140713006434,0.8319497211097575,High,Targeted retention campaign,116
C00345,low,referral,Chennai,33,female,1,3,4305,4046.7,3132.0,914.6999999999998,22.6,4046.7,2025-06-04,2025-06-04,210,0,19,8,5,4,2,3,4,1,1.0,0.2632,0.2105,0.1053,0,0.0,1,0.9974595238095236,99.74595238095236,1,1,1,1,111,3,Hibernating,High Risk,914.6999999999998,4294.06325,912.3762264285712,0.8423231404963116,High,Targeted retention campaign,103
C00205,low,ads,Jaipur,23,female,1,2,4292,3948.64,3271.66,676.9800000000005,17.14,3948.64,2025-02-27,2025-02-27,307,0,8,3,4,0,1,3,3,1,1.0,0.5,0.0,0.125,0,0.0,1,0.9999615384615383,99.99615384615385,1,1,1,1,111,3,Hibernating,High Risk,676.9800000000005,4291.834923076923,676.9539623076928,0.8331625248214484,High,Targeted retention campaign,114
C01079,low,ads,Pune,47,female,1,3,3825,2907.0,2909.52,-2.519999999999982,-0.09,2907.0,2024-06-07,2024-06-07,572,0,9,3,4,1,1,3,4,1,1.0,0.4444,0.1111,0.1111,0,0.0,1,0.9982641178266178,99.82641178266178,1,1,1,1,111,3,Hibernating,High Risk,3825.0,3818.360250686813,3818.360250686813,0.8939812804955982,High,Targeted retention campaign,44
C00421,low,ads,Bangalore,43,male,1,3,3825,2945.25,2909.52,35.73000000000002,1.21,2945.25,2024-01-27,2024-01-27,704,0,13,8,1,4,0,2,3,1,1.0,0.0769,0.3077,0.0,0,0.0,1,0.9978888888888888,99.78888888888888,1,1,1,1,111,3,Hibernating,High Risk,35.73000000000002,3816.925,35.654570000000014,0.7275593197694141,High,Targeted retention campaign,150
C00558,low,ads,Delhi,51,female,1,1,3819,2940.63,2381.7,558.9300000000003,19.01,2940.63,2025-02-18,2025-02-18,316,0,4,3,1,0,0,1,2,1,1.0,0.25,0.0,0.0,0,0.0,1,0.9931726190476192,99.3172619047619,1,1,1,1,111,3,Hibernating,High Risk,558.9300000000003,3792.926232142857,555.1139719642861,0.8220029738546046,High,Targeted retention campaign,123
C00976,low,ads,Bangalore,44,male,1,3,3792,3488.6400000000003,2691.15,797.4900000000007,22.86,3488.64,2025-08-06,2025-08-06,147,0,27,12,12,2,1,3,4,1,1.0,0.4444,0.0741,0.037,0,0.0,1,0.9988318452380952,99.88318452380952,1,1,1,1,111,3,Hibernating,High Risk,797.4900000000007,3787.570357142857,796.5584082589293,0.8382964176864259,High,Targeted retention campaign,107
C00742,low,ads,Chennai,41,female,1,3,3792,3716.16,2691.15,1025.0100000000002,27.58,3716.16,2025-04-28,2025-04-28,247,0,31,14,10,6,1,3,4,1,1.0,0.3226,0.1935,0.0323,0,0.0,1,0.9952972756410258,99.52972756410256,1,1,1,1,111,3,Hibernating,High Risk,1025.0100000000002,3774.1672692307698,1020.189660504808,0.845016821973262,High,Targeted retention campaign,101
